insee,nom,wikipedia,surf_ha,cx,cy
25229,Évillers,fr:Évillers,1330,6.2213159490068115,46.99552792297286
25487,Renédale,fr:Renédale,284,6.276321761147547,47.01649892354446
25440,Ouhans,fr:Ouhans,1538,6.298255609605349,46.999383401748744
25120,Chantrans,fr:Chantrans,1441,6.162219340382176,47.04256225780455
25346,Longeville,fr:Longeville,949,6.23341563606332,47.02684190540593
25130,Châteauvieux-les-Fossés,fr:Châteauvieux-les-Fossés,446,6.200619072262786,47.05940165902959
25434,Ornans,fr:Ornans,3610,6.151067452897245,47.10878939492953
25633,Vuillafans,fr:Vuillafans,617,6.221492543128413,47.064702418803854
25211,Échevannes,fr:Échevannes (Doubs),523,6.2365283284762905,47.07299953014844
25400,Montgesoye,fr:Montgesoye,1116,6.192975683648689,47.08983389398303
25208,Durnes,fr:Durnes,850,6.223280978872146,47.10520078352562
25415,Mouthier-Haute-Pierre,fr:Mouthier-Haute-Pierre,1217,6.273785800562581,47.03764644481331
25339,Lods,fr:Lods,626,6.252175823062865,47.048308606771144
25565,Touillon-et-Loutelet,fr:Touillon-et-Loutelet,475,6.3497341992564875,46.79535157084487
25517,Saint-Gorgon-Main,fr:Saint-Gorgon-Main,790,6.336555321978545,47.01664826919624
25139,La Chaux,fr:La Chaux (Doubs),1701,6.414744877207944,47.02005381331944
25398,Montflovin,fr:Montflovin,340,6.442242652133213,46.99060331348495
25390,Montbenoît,fr:Montbenoît,501,6.4674709484536415,46.98354885355985
25347,La Longeville,fr:La Longeville,1577,6.467576713730889,47.01901587198232
25029,Aubonne,fr:Aubonne (Doubs),1529,6.340257890295566,47.0407176841443
25025,Arc-sous-Cicon,fr:Arc-sous-Cicon,2872,6.398545213246738,47.053585350337954
25424,Les Premiers-Sapins,fr:Rantechaux,5248,6.334781112407698,47.08540037445381
25271,Gilley,fr:Gilley (Doubs),1744,6.494551998218482,47.0561656005968
25343,Longemaison,fr:Longemaison,967,6.458056320172137,47.08617859802343
25447,Passonfontaine,fr:Passonfontaine,1942,6.42071698302034,47.09407555404286
25160,Les Combes,fr:Les Combes,1779,6.5400409172534575,47.05079596769738
25411,Morteau,fr:Morteau,1426,6.576657561180079,47.06317739407487
25432,Orchamps-Vennes,fr:Orchamps-Vennes,2483,6.511140539989716,47.112599316472874
25288,Fournets-Luisans,fr:Fournets-Luisans,2786,6.558352050707378,47.10213976065323
25240,Les Fins,fr:Les Fins,2562,6.628227529544556,47.07748408043902
25425,Noël-Cerneux,fr:Noël-Cerneux,642,6.659424235248591,47.10530174960242
25148,La Chenalotte,fr:La Chenalotte,491,6.687733565268882,47.10818994521114
39076,La Bretenière,fr:La Bretenière (Jura),163,5.663869914922902,47.12923010430467
39452,Rans,fr:Rans,612,5.724831199185544,47.133932511947584
39352,Monteplain,fr:Monteplain,163,5.706609917698256,47.156231212330816
39499,Saligney,fr:Saligney,796,5.637565329925965,47.222617679827735
39527,Taxenne,fr:Taxenne,387,5.687335063048683,47.222309483844825
70048,Bard-lès-Pesmes,fr:Bard-lès-Pesmes,521,5.6282060496663355,47.27834742952233
25326,Lantenne-Vertière,fr:Lantenne-Vertière,990,5.7735544052002945,47.23123515926687
25414,Le Moutherot,fr:Le Moutherot,129,5.729763139510265,47.242209987315675
25126,Charnay,fr:Charnay (Doubs),567,5.950608700886976,47.12628261706213
25397,Montferrand-le-Château,fr:Montferrand-le-Château,754,5.916610086079931,47.18288282997517
25162,Corcelles-Ferrières,fr:Corcelles-Ferrières,226,5.805845392199583,47.22745876666974
25257,Franey,fr:Franey,339,5.806440363573716,47.25791207290197
70374,Motey-Besuche,fr:Motey-Besuche,622,5.6684776065138385,47.30309170111954
70514,Valay,fr:Valay,1750,5.639044698818505,47.33494140843068
70030,Arsans,fr:Arsans,253,5.629129199352302,47.36538603351232
70389,Noiron,fr:Noiron,573,5.625590858718864,47.3836212963469
70124,Champtonnay,fr:Champtonnay,528,5.6619853969415175,47.37557389612757
70185,Cresancey,fr:Cresancey,977,5.648821036832551,47.399411770916565
70394,Onay,fr:Onay,675,5.684275108830688,47.39107999823319
70054,Battrans,fr:Battrans,536,5.643113684267721,47.42776035604123
70018,Ancier,fr:Ancier,448,5.636333952713446,47.444551879536476
70528,Velesmes-Échevanne,fr:Velesmes-Échevanne,2236,5.6874578334295265,47.42545389198818
70540,Velloreille-lès-Choye,fr:Velloreille-lès-Choye,415,5.732647671973731,47.39268590003233
70557,Villefrancon,fr:Villefrancon,571,5.742081954774028,47.40896399462629
70152,Choye,fr:Choye,1452,5.760892775850667,47.389832909811275
70466,Saint-Loup-Nantouard,fr:Saint-Loup-Nantouard,769,5.728691859785055,47.430285421415256
70022,Angirey,fr:Angirey,893,5.771246194200333,47.454242553294286
70156,Citey,fr:Citey,581,5.79059390893565,47.43933268727523
25381,Miserey-Salines,fr:Miserey-Salines,620,5.973063109923985,47.286983461955145
70533,Vellefrey-et-Vellefrange,fr:Vellefrey-et-Vellefrange,718,5.807460640014541,47.456198405871255
70521,Vantoux-et-Longevelle,fr:Vantoux-et-Longevelle,971,5.839503355247556,47.44544793649497
70076,Bonnevent-Velloreille,fr:Bonnevent-Velloreille,536,5.930772815174645,47.3924901989145
70145,Chaux-la-Lotière,fr:Chaux-la-Lotière,891,5.96676380679615,47.380654124314326
25537,Scey-Maisières,fr:Scey-Maisières,1254,6.0986486353531095,47.10782711191534
25360,Malbrans,fr:Malbrans,876,6.0816876210658615,47.12058275825093
25628,Villers-sous-Montrond,fr:Villers-sous-Montrond,630,6.089122945114671,47.14266012943013
25495,Roche-lez-Beaupré,fr:Roche-lez-Beaupré,563,6.107950678506638,47.28039956681534
25222,Étalans,fr:Étalans,4102,6.263304982512446,47.16934463464946
25166,Côtebrune,fr:Côtebrune,322,6.3141563948357025,47.25133723175518
25009,Aïssey,fr:Aïssey,1080,6.326519254869176,47.2702166738859
25429,Novillars,fr:Novillars,198,6.128966888073451,47.287810136563955
70085,Boult,fr:Boult,1473,6.007322505401182,47.387252624967324
70355,Montarlot-lès-Rioz,fr:Montarlot-lès-Rioz,971,6.000018424778418,47.41584113922859
70493,Sorans-lès-Breurey,fr:Sorans-lès-Breurey,1437,6.044764033585516,47.39739634648963
70383,Neuvelle-lès-Cromary,fr:Neuvelle-lès-Cromary,625,6.071059310539606,47.408102242334536
70507,Trésilley,fr:Trésilley,1114,6.028121295901106,47.44628974609245
70503,Traitiéfontaine,fr:Traitiéfontaine,592,6.0973978218850755,47.418160864728264
70326,La Malachère,fr:La Malachère,547,6.073271899528276,47.45606043318927
25474,Le Puy,fr:Le Puy (Doubs),343,6.230495565878284,47.34506643679775
25624,Villers-Grélot,fr:Villers-Grélot,708,6.234904439755039,47.36114452747701
25189,Dammartin-les-Templiers,fr:Dammartin-les-Templiers,1002,6.27740145927358,47.2932596713862
25094,Bretigney-Notre-Dame,fr:Bretigney-Notre-Dame,576,6.302884522812787,47.30948459757358
25215,L'Écouvotte,fr:L'Écouvotte,216,6.253123758491353,47.344881801720376
25491,Rignosot,fr:Rignosot,383,6.199808529171731,47.3840614894843
25566,La Tour-de-Sçay,fr:La Tour-de-Sçay,885,6.226310339944876,47.38337239373311
70397,Ormenans,fr:Ormenans,359,6.2146200465752734,47.45844639194047
25045,Battenans-les-Mines,fr:Battenans-les-Mines,282,6.273722136791502,47.40619514595303
25556,Tallans,fr:Tallans,405,6.286586911870871,47.41356787755535
25567,Tournans,fr:Tournans,926,6.306396220618494,47.397093847372744
25498,Rognon,fr:Rognon (Doubs),412,6.306998405061774,47.41873213866742
25472,Puessans,fr:Puessans,360,6.324113933369478,47.435153913153975
25384,Mondon,fr:Mondon (Doubs),452,6.31285089888503,47.44760559824051
70538,Vellemoz,fr:Vellemoz,423,5.793656095809052,47.47864495686967
70204,Denèvre,fr:Denèvre,580,5.644607593681455,47.55320769855134
70511,Vaite,fr:Vaite,936,5.716580116905913,47.585216737737305
70099,Brotte-lès-Ray,fr:Brotte-lès-Ray,506,5.741574261140964,47.609414344339044
70574,Volon,fr:Volon,575,5.737390508930009,47.62693460843628
70502,Tincey-et-Pontrebeau,fr:Tincey-et-Pontrebeau,697,5.779960980264973,47.60327503167262
70299,Lavoncourt,fr:Lavoncourt,558,5.774478523322901,47.624543218545746
70222,Étrelles-et-la-Montbleuse,fr:Étrelles-et-la-Montbleuse,631,5.8545984788616225,47.4719676911909
70549,La Vernotte,fr:La Vernotte,561,5.871465877681685,47.50745960234978
70527,Vaux-le-Moncelot,fr:Vaux-le-Moncelot,707,5.904676389867148,47.475917420056504
70053,Les Bâties,fr:Les Bâties,771,5.893737033158224,47.50516521190847
70499,Theuley,fr:Theuley,757,5.818654927901747,47.622212853434185
70401,Ovanches,fr:Ovanches,676,5.95827793510674,47.62872047213443
52467,Savigny,fr:Savigny (Haute-Marne),618,5.63904444922687,47.71838013464413
70442,Renaucourt,fr:Renaucourt,613,5.763416108556383,47.64246490997966
70153,Cintrey,fr:Cintrey,615,5.754066275158074,47.75151468607952
70329,Malvillers,fr:Malvillers,719,5.7889785816038195,47.73696110553786
70423,Preigney,fr:Preigney,1240,5.7825863076475,47.76438754394573
70143,Chauvirey-le-Châtel,fr:Chauvirey-le-Châtel,1195,5.7348862843762625,47.78634108761656
70144,Chauvirey-le-Vieil,fr:Chauvirey-le-Vieil,336,5.757810632631255,47.7822522635441
70369,Mont-Saint-Léger,fr:Mont-Saint-Léger,491,5.8021112295669175,47.63985829175488
70298,Lavigney,fr:Lavigney,1007,5.80365132693446,47.71164165732517
70272,Gourgeon,fr:Gourgeon,1371,5.850103797950618,47.718473682645765
70482,Scey-sur-Saône-et-Saint-Albin,fr:Scey-sur-Saône-et-Saint-Albin,2831,5.9714592123468995,47.67963807597163
70165,Combeaufontaine,fr:Combeaufontaine,1226,5.897033723498188,47.70941615433761
70386,La Neuvelle-lès-Scey,fr:La Neuvelle-lès-Scey,653,5.94121484758903,47.70041091592669
70337,Melin,fr:Melin,573,5.821248470259895,47.74133537266681
70486,Semmadon,fr:Semmadon,1090,5.882968361955068,47.739182446388156
70392,Oigney,fr:Oigney,796,5.8543487517885655,47.75900204138274
70362,Montigny-lès-Cherlieu,fr:Montigny-lès-Cherlieu,2121,5.819511037913915,47.793101615381254
70078,Bougey,fr:Bougey,856,5.862749760423266,47.782930498885946
70293,Lambrey,fr:Lambrey,610,5.928987600490523,47.76332257615236
70025,Arbecey,fr:Arbecey,1674,5.931281432234017,47.73381829095459
70002,Aboncourt-Gesincourt,fr:Aboncourt-Gesincourt,1077,5.970081142430814,47.768976154013345
70035,Augicourt,fr:Augicourt,900,5.892165655928847,47.76900199230007
70239,Fondremand,fr:Fondremand,1648,6.024850046848305,47.47306035411648
70288,Hyet,fr:Hyet,650,6.078910982307105,47.47749015452514
70047,Baignes,fr:Baignes,288,6.0470253299558525,47.58055822569216
70105,Bucey-lès-Traves,fr:Bucey-lès-Traves,281,5.985240994951054,47.627362399639864
70028,Aroz,fr:Aroz,662,6.00502994231694,47.61333231259252
70158,Clans,fr:Clans (Haute-Saône),439,6.029743663338021,47.60042937307314
70019,Andelarre,fr:Andelarre,412,6.089015419128518,47.59146867192358
70565,Villers-Pater,fr:Villers-Pater,472,6.16744243988367,47.46919248063974
70449,Roche-sur-Linotte-et-Sorans-les-Cordiers,fr:Roche-sur-Linotte-et-Sorans-les-Cordiers,934,6.196995586151772,47.47563633759577
70243,Fontenois-lès-Montbozon,fr:Fontenois-lès-Montbozon,1442,6.23598952992155,47.4867814105904
70583,Vy-lès-Filain,fr:Vy-lès-Filain,529,6.19844744494515,47.50980146337625
70234,Filain,fr:Filain (Haute-Saône),1580,6.174981931807903,47.525810136324175
70197,Dampierre-sur-Linotte,fr:Dampierre-sur-Linotte,3302,6.2419725975946285,47.53246598588434
70115,Cerre-lès-Noroy,fr:Cerre-lès-Noroy,995,6.316968789250606,47.58767907366099
70390,Noroy-le-Bourg,fr:Noroy-le-Bourg,3174,6.277483686062102,47.601377677230914
70138,Chassey-lès-Scey,fr:Chassey-lès-Scey,444,5.985469564103466,47.64481858336107
70148,Chemilly,fr:Chemilly (Haute-Saône),379,6.018760793142955,47.64230938761844
70232,Ferrières-lès-Scey,fr:Ferrières-lès-Scey,624,6.0034775293348215,47.65948594376468
70566,Villers-sur-Port,fr:Villers-sur-Port,1026,6.08109117868579,47.71393853072858
70133,Chargey-lès-Port,fr:Chargey-lès-Port,1305,5.996223817156847,47.7299022024096
70015,Amoncourt,fr:Amoncourt,409,6.061953729914288,47.732379262899734
70012,Amance,fr:Amance (Haute-Saône),1770,6.056799477822332,47.79537665036216
70236,Fleurey-lès-Faverney,fr:Fleurey-lès-Faverney,1133,6.089389386008434,47.739911703151066
70166,Comberjon,fr:Comberjon,358,6.203398248699359,47.64535856066272
70140,Châteney,fr:Châteney,258,6.318534947291369,47.69759476129845
70263,Genevrey,fr:Genevrey,1205,6.326559498768171,47.7204119892877
70490,Servigney,fr:Servigney (Haute-Saône),576,6.297025463663489,47.73012664972534
70571,Visoncourt,fr:Visoncourt,450,6.299079406861227,47.74985645108792
70564,Villers-lès-Luxeuil,fr:Villers-lès-Luxeuil,919,6.276980847429002,47.771027481888446
70213,Éhuns,fr:Éhuns,556,6.3119426636098686,47.768925901018875
70541,Velorcey,fr:Velorcey,612,6.249100860528626,47.78032496808448
70001,Abelcourt,fr:Abelcourt,763,6.277148147217999,47.79551982797776
70470,Sainte-Marie-en-Chaux,fr:Sainte-Marie-en-Chaux,244,6.305101514463265,47.792752675971215
25219,Épenoy,fr:Épenoy,1331,6.387037088920148,47.13598882867357
25578,Valdahon,fr:Valdahon,2553,6.331474727808934,47.16279517094867
25151,Chevigney-lès-Vercel,fr:Chevigney-lès-Vercel,535,6.367178800648642,47.16426883586868
25007,Adam-lès-Vercel,fr:Adam-lès-Vercel,316,6.390852093091986,47.16337830106746
25601,Vercel-Villedieu-le-Camp,fr:Vercel-Villedieu-le-Camp,3013,6.399656763749778,47.18821831666776
25039,Avoudrey,fr:Avoudrey,1296,6.433620360505372,47.13896286674641
25243,Flangebouche,fr:Flangebouche,2333,6.471162106006968,47.128082789958256
25342,Longechaux,fr:Longechaux,514,6.436158269168584,47.1656581750464
25289,Grandfontaine-sur-Creuse,fr:Grandfontaine-sur-Creuse,593,6.4562375654307,47.18398488272718
25349,Loray,fr:Loray,1442,6.496820366001028,47.15923096367803
25203,Domprel,fr:Domprel,943,6.479285590607818,47.19628679412274
25355,Magny-Châtelard,fr:Magny-Châtelard,419,6.323630980128865,47.22636329071569
25141,Chaux-lès-Passavant,fr:Chaux-lès-Passavant,852,6.352068118521302,47.23630092648347
25052,Belmont,fr:Belmont (Doubs),471,6.365189072022375,47.21887283503867
25218,Épenouse,fr:Épenouse,580,6.400243437682764,47.21452912107568
25089,Bremondans,fr:Bremondans,724,6.400936593578741,47.23432478963166
25435,Orsans,fr:Orsans (Doubs),834,6.382064012392577,47.25260564017082
25446,Passavant,fr:Passavant,1505,6.395509164385991,47.277303712692415
25231,Eysson,fr:Eysson,602,6.431404790711305,47.20309033487273
25623,Villers-Chief,fr:Villers-Chief,788,6.431225830252031,47.22837308773564
25625,Villers-la-Combe,fr:Villers-la-Combe,588,6.473106070873152,47.24145721624251
25268,Germéfontaine,fr:Germéfontaine,1116,6.482486544643922,47.223688216771826
25175,Courtetain-et-Salans,fr:Courtetain-et-Salans,689,6.424174832473282,47.2595373240097
25596,Vellerot-lès-Vercel,fr:Vellerot-lès-Vercel,458,6.442603450340641,47.247281452343024
25262,Fuans,fr:Fuans,1112,6.591932844928846,47.12450001931356
25600,Vennes,fr:Vennes (Doubs),733,6.543035503923316,47.15700404046258
25550,La Sommette,fr:La Sommette,744,6.507030903668539,47.19290226941861
25301,Guyans-Vennes,fr:Guyans-Vennes,1970,6.58104488332414,47.17114244595828
25457,Plaimbois-Vennes,fr:Plaimbois-Vennes,1088,6.546667676035746,47.186027108500895
25050,Le Bélieu,fr:Le Bélieu,1074,6.631928351328146,47.12017630399271
25077,La Bosse,fr:La Bosse (Doubs),518,6.6486928860743415,47.141235312302015
25062,Le Bizot,fr:Le Bizot,790,6.673394499893607,47.137165156169566
25161,Consolation-Maisonnettes,fr:Consolation-Maisonnettes,431,6.603944498140278,47.15453914742779
25329,Laval-le-Prieuré,fr:Laval-le-Prieuré,534,6.62560545670542,47.18463026289821
25391,Mont-de-Laval,fr:Mont-de-Laval,852,6.635871967821916,47.16177317760822
25351,Le Luhier,fr:Le Luhier,525,6.680458558720185,47.173108676294675
25456,Plaimbois-du-Miroir,fr:Plaimbois-du-Miroir,1182,6.652647069073586,47.19355353615622
25389,Montbéliardot,fr:Montbéliardot,385,6.666738815906357,47.17849297814098
25453,Pierrefontaine-les-Varans,fr:Pierrefontaine-les-Varans,2914,6.550487716870287,47.22032503015877
25095,Bretonvillers,fr:Bretonvillers,1384,6.617132394250325,47.215699109098324
25113,Chamesey,fr:Chamesey,645,6.626440213795907,47.23879344048814
25504,Rosureux,fr:Rosureux,613,6.686432115047213,47.212189499982664
25344,Longevelle-lès-Russey,fr:Longevelle-lès-Russey,260,6.657039209348985,47.22250120874122
25125,Charmoille,fr:Charmoille (Doubs),1007,6.673275877726849,47.238740736590245
25051,Belleherbe,fr:Belleherbe,1616,6.651557985064508,47.26508671285961
25290,La Grange,fr:La Grange (Doubs),628,6.670888137113156,47.283923498831726
25520,Saint-Juan,fr:Saint-Juan,1215,6.340957256694249,47.29339194470966
25006,Adam-lès-Passavant,fr:Adam-lès-Passavant,956,6.368916574826535,47.302533472973714
25546,Silley-Bléfond,fr:Silley-Bléfond,435,6.330341442915554,47.32267870433864
25465,Pont-les-Moulins,fr:Pont-les-Moulins,503,6.367583061603135,47.32593753165244
25299,Guillon-les-Bains,fr:Guillon-les-Bains,477,6.393638500556416,47.31508644831845
25626,Villers-Saint-Martin,fr:Villers-Saint-Martin,895,6.398211696370128,47.339340991828564
25590,Vaudrivillers,fr:Vaudrivillers,369,6.425561159813066,47.28431205504054
25324,Lanans,fr:Lanans,1015,6.449697991686373,47.29105671387741
25401,Montivernage,fr:Montivernage,333,6.421952226646751,47.31175077673849
25183,Cusance,fr:Cusance,405,6.443454305281913,47.321296395749044
25544,Servin,fr:Servin,1021,6.467064294016131,47.31066495088163
25341,Lomont-sur-Crête,fr:Lomont-sur-Crête,986,6.437853463900269,47.33976377140773
25178,Crosey-le-Petit,fr:Crosey-le-Petit,958,6.485081363166293,47.34289034390828
25492,Rillans,fr:Rillans,343,6.3669801619665085,47.41360615163346
25572,Trouvans,fr:Trouvans,269,6.349323646112807,47.421714554919404
25310,Huanne-Montmartin,fr:Huanne-Montmartin,348,6.34493927589892,47.435769333603616
25279,Gouhelans,fr:Gouhelans,618,6.355286590171693,47.45464849893348
25377,Mésandans,fr:Mésandans,566,6.384334502904826,47.43003831310743
25499,Romain,fr:Romain (Doubs),489,6.375972701500378,47.44379103884439
25247,Fontenelle-Montby,fr:Fontenelle-Montby,668,6.413667722456009,47.44803387786696
25613,Viéthorey,fr:Viéthorey,796,6.4215826866599865,47.418900882786545
25177,Crosey-le-Grand,fr:Crosey-le-Grand,1026,6.524433612284067,47.34565002641842
25595,Vellerot-lès-Belvoir,fr:Vellerot-lès-Belvoir,600,6.591594808967958,47.346594485753826
25607,Vernois-lès-Belvoir,fr:Vernois-lès-Belvoir,470,6.637672139705105,47.324155074935064
25503,Rosières-sur-Barbèche,fr:Rosières-sur-Barbèche,537,6.658314847952372,47.31619804517763
25019,Appenans,fr:Appenans,409,6.568613779045622,47.45138731944331
25470,La Prétière,fr:La Prétière,273,6.610599676338348,47.44445374653624
25421,Narbief,fr:Narbief,349,6.694332272875319,47.130081530214866
25042,Le Barboux,fr:Le Barboux,1132,6.7336306924895135,47.12484096651222
25512,Le Russey,fr:Le Russey,2436,6.735109735513261,47.15731695275577
25373,Le Mémont,fr:Le Mémont,320,6.684798616910946,47.1597648301193
25248,Les Fontenelles,fr:Les Fontenelles,843,6.7546492258113675,47.19329211795022
25522,Saint-Julien-lès-Russey,fr:Saint-Julien-lès-Russey,1005,6.732818407072194,47.21638125615765
25588,Vaucluse,fr:Vaucluse (Doubs),505,6.687908273075224,47.25752655645402
25046,Battenans-Varin,fr:Battenans-Varin,634,6.723917952763149,47.25464331610729
25173,Cour-Saint-Maurice,fr:Cour-Saint-Maurice,447,6.706100171657851,47.26180429648544
25392,Mont-de-Vougney,fr:Mont-de-Vougney,712,6.746477866182274,47.24309483473898
25589,Vauclusotte,fr:Vauclusotte,769,6.738411184881752,47.27831769364653
25433,Orgeans-Blanchefontaine,fr:Orgeans-Blanchefontaine,489,6.752140209464732,47.26533919968565
25256,Frambouhans,fr:Frambouhans,1009,6.775051254350252,47.20100149868873
25213,Les Écorces,fr:Les Écorces,952,6.791130281906595,47.21467362894578
25366,Mancenans-Lizerne,fr:Mancenans-Lizerne,604,6.774056014878671,47.26040448689446
25356,Maîche,fr:Maîche,1765,6.801503004580525,47.24725483347931
25108,Cernay-l'Église,fr:Cernay-l'Église,598,6.8359014473670445,47.25390137935444
25559,Thiébouhans,fr:Thiébouhans,579,6.84430063936239,47.274343467248876
25193,Damprichard,fr:Damprichard,2183,6.870825790825031,47.236993795336275
25234,Ferrières-le-Lac,fr:Ferrières-le-Lac,248,6.889372587184591,47.26919884701157
25571,Trévillers,fr:Trévillers,1076,6.872659387406452,47.28591057019198
25049,Belfays,fr:Belfays,323,6.905639398477748,47.25858512553152
25573,Urtière,fr:Urtière,216,6.922748618462131,47.25642699155517
25261,Froidevaux,fr:Froidevaux,402,6.694909326810127,47.30055628911387
25449,Péseux,fr:Péseux,666,6.684033005090896,47.31844880971167
25584,Valoreille,fr:Valoreille,763,6.749465209984746,47.29776752513325
25426,Noirefontaine,fr:Noirefontaine (Doubs),333,6.765084247626621,47.34190382895569
25617,Villars-sous-Dampjoux,fr:Villars-sous-Dampjoux,304,6.751120272250757,47.363698520004164
25335,Liebvillers,fr:Liebvillers,309,6.7826574173970755,47.334048585859335
25393,Montécheroux,fr:Montécheroux,1324,6.804197251796423,47.34839276818084
25114,Chamesol,fr:Chamesol,1028,6.8440632350374715,47.34609317113579
25452,Pierrefontaine-lès-Blamont,fr:Pierrefontaine-lès-Blamont,873,6.828026345717249,47.36983436811889
25281,Goux-lès-Dambelin,fr:Goux-lès-Dambelin,890,6.680465457996706,47.398126995151344
25463,Pont-de-Roide-Vermondans,fr:Pont-de-Roide,1367,6.757916831883714,47.39145448905901
25618,Villars-sous-Écot,fr:Villars-sous-Écot,1151,6.6986788508523825,47.42025709977649
25033,Autechaux-Roide,fr:Autechaux-Roide,655,6.810961057564687,47.388799580293096
25277,Gondenans-les-Moulins,fr:Gondenans-les-Moulins,396,6.384079048800435,47.46378285078921
25184,Cuse-et-Adrisans,fr:Cuse-et-Adrisans,548,6.386412588392288,47.48552360735931
25419,Nans,fr:Nans,319,6.409627830628764,47.47585842548134
70042,Autrey-le-Vay,fr:Autrey-le-Vay,282,6.396534356048378,47.535294309298244
70336,Mélecey,fr:Mélecey,332,6.492152620894614,47.52238300708576
70553,Villargent,fr:Villargent,287,6.483435130852398,47.54241539976095
70040,Autrey-lès-Cerre,fr:Autrey-lès-Cerre,551,6.345821925423783,47.612822168145456
70561,Villersexel,fr:Villersexel,1336,6.430898151499839,47.55034671725946
70474,Saint-Sulpice,fr:Saint-Sulpice (Haute-Saône),353,6.449933484603818,47.5722462880087
70005,Aillevans,fr:Aillevans,584,6.4171879963558895,47.59046449299191
70307,Longevelle,fr:Longevelle,422,6.4485891501973605,47.59117228971622
70562,Villers-la-Ville,fr:Villers-la-Ville (Haute-Saône),587,6.463113402291363,47.54920653452695
70072,Beveuge,fr:Beveuge,522,6.491387383652618,47.55877506196747
70552,Villafans,fr:Villafans,641,6.473440415690048,47.58259264657448
70046,Les Aynans,fr:Les Aynans,784,6.449897261112554,47.61944127716494
70271,Gouhenans,fr:Gouhenans,851,6.471683147108996,47.60723025136341
70515,Le Val-de-Gouhenans,fr:Le Val-de-Gouhenans,389,6.486801341157858,47.62377125342129
25226,Étrappe,fr:Étrappe,293,6.581324712999317,47.47541529417573
70264,Georfans,fr:Georfans,300,6.509654842365244,47.53479973032849
70462,Saint-Ferjeux,fr:Saint-Ferjeux,177,6.507151669286191,47.54601744781491
25372,Médière,fr:Médière,576,6.604201545915451,47.46329261541524
25232,Faimbe,fr:Faimbe,199,6.613343566661473,47.48408026125979
25093,Bretigney,fr:Bretigney,182,6.635318977549424,47.4862476691904
25059,Beutal,fr:Beutal,585,6.635963592123395,47.47301904378298
25394,Montenois,fr:Montenois,804,6.661130375199804,47.491987848918995
70487,Senargent-Mignafans,fr:Senargent-Mignafans,1087,6.521855975722049,47.56854782420588
70031,Athesans-Étroitefontaine,fr:Athesans-Étroitefontaine,1288,6.509613196671645,47.595553579132165
70276,Granges-la-Ville,fr:Granges-la-Ville,260,6.568070231106916,47.570323292758566
70544,La Vergenne,fr:La Vergenne,297,6.520241950731968,47.615124891532716
70262,Genevreuille,fr:Genevreuille,649,6.378717848546678,47.67392303641397
70186,La Creuse,fr:La Creuse,502,6.34684804964114,47.6828240585689
70195,Dambenoît-lès-Colombe,fr:Dambenoît-lès-Colombe,874,6.381698588902192,47.72506264553556
70004,Adelans-et-le-Val-de-Bithaine,fr:Adelans-et-le-Val-de-Bithaine,1728,6.3957825629090435,47.70661019619967
70581,Vy-lès-Lure,fr:Vy-lès-Lure,1600,6.443354029619675,47.65106883426482
70577,Vouhenans,fr:Vouhenans,847,6.488075877353701,47.645225636820335
70321,Magny-Vernois,fr:Magny-Vernois,649,6.466568028142261,47.67182452023809
70014,Amblans-et-Velotte,fr:Amblans-et-Velotte,981,6.4144034415433335,47.68049210307731
70081,Bouhans-lès-Lure,fr:Bouhans-lès-Lure,904,6.43811860517266,47.696200991422884
70067,Betoncourt-lès-Brotte,fr:Betoncourt-lès-Brotte,306,6.34360042441024,47.738097890513075
70098,Brotte-lès-Luxeuil,fr:Brotte-lès-Luxeuil,693,6.347868057309009,47.75341486016076
70007,Ailloncourt,fr:Ailloncourt,937,6.381659462428594,47.75278077948773
70128,La Chapelle-lès-Luxeuil,fr:La Chapelle-lès-Luxeuil,772,6.37382078704767,47.77767354708662
70055,Baudoncourt,fr:Baudoncourt,761,6.343546552608489,47.77469178729161
70093,Breuches,fr:Breuches,918,6.3305042040225254,47.795637502173065
70473,Saint-Sauveur,fr:Saint-Sauveur (Haute-Saône),1217,6.398074492601219,47.79622583631243
70432,Quers,fr:Quers,1016,6.426456410008323,47.73228437798436
70155,Citers,fr:Citers,1523,6.409780683388592,47.75135397508187
70260,Frotey-lès-Lure,fr:Frotey-lès-Lure,732,6.56013016001466,47.65860880924213
70455,Roye,fr:Roye (Haute-Saône),1048,6.539966626824699,47.67702600613592
70160,Coisevaux,fr:Coisevaux,419,6.7095977773962865,47.58629221180502
70184,Couthenans,fr:Couthenans,163,6.726502471747848,47.58865006395668
90015,Botans,fr:Botans,226,6.85032198259783,47.59504173078337
90094,Sevenans,fr:Sevenans,204,6.870861584421983,47.58889564295349
90073,Moval,fr:Moval,111,6.885079850636014,47.58566144401274
90059,Lacollonge,fr:Lacollonge,191,6.964392668925476,47.662403063916244
90062,Larivière,fr:Larivière (Territoire de Belfort),482,6.994067814869029,47.67889994820048
68308,Sickert,fr:Sickert,512,6.983717293710618,47.78855237332465
68046,Bourbach-le-Haut,fr:Bourbach-le-Haut,685,7.029909359280788,47.79932403180774
68373,Winkel,fr:Winkel (Haut-Rhin),779,7.26454224971933,47.45858064422108
68194,Lutter,fr:Lutter,854,7.373703645485223,47.458511031463104
68306,Seppois-le-Haut,fr:Seppois-le-Haut,625,7.189085625205286,47.530289094182805
